Changes to be reflected on webiste,,Check Status,State Name,State Shortname,Entity,File Name,Google drive link,Document heirarchy,Parent file name,Source Link,Title length,ID as per document,Document title,Document short name,Type of Document/ Document Type-detail,Date of issuance,Year of Issuance,Petitioner,Respondents,Start year of consideration,End year of consideration,Document type,Sector,Sub-sector,Status,Issuing authority,Type of issuing authority,Additional tags,About document,Document format,Summary available on indiaredata.org,Sharmila's Comment,Amruta's Comments
,,,Gujarat,GJ,MPSEZ,GJ-GERC-MPSEZ-RPO-Compliance-Order-2017-18,https://drive.google.com/file/d/1hQf5RsirF4KUXq7s96q_gM04ZNJK954a/view?usp=drive_link,Parent,GJ-GERC-MPSEZ-RPO-Compliance-Order-2017-18,,220,Petition No. 1785 of 2019,"In the matter of: Petition for compliance of the Gujarat Electricity Regulatory Commission
(Procurement of Energy from Renewable Energy Sources) Regulations, 2010 and its subsequent amendments notified by the Commission.",MPSEZ RPO Compliance Order 2017-18,,31 Aug 2020,2020,"MPSEZ Utilities Private Limited,",,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,MPSEZ,GJ-GERC-MPSEZ-RPO-Compliance-Order-2018-19,https://drive.google.com/file/d/1EEH8WhwB4dt6z3LRQnojd9o_KLxILAc1/view?usp=drive_link,Parent,GJ-GERC-MPSEZ-RPO-Compliance-Order-2018-19,,240,Petition No. 1847 of 2019.,"In the Matter of: Monitoring of compliance of Renewable Purchase Obligation by distribution licensee for the FY 2018- 19 under the GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and subsequent amendments made thereto.",MPSEZ RPO Compliance Order 2018-19,,4 May 2022,2022,,"MPSEZ Utilities Pvt. Limited, M/s. Aspen Park Infra Vadodara Private Limited, Jubilant Infrastructure Limited, GIFT Power Company Limited, Deendayal Port Trust, Gujarat Energy Development Agency",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,MPSEZ,GJ-GERC-MPSEZ-RPO-Compliance-Order-2019-20,https://drive.google.com/file/d/1rbIs_l8Fz01xOtTBZ8PYD2wg2tOH2_e-/view?usp=drive_link,Parent,GJ-GERC-MPSEZ-RPO-Compliance-Order-2019-20,,250,Petition No. 1884 of 2020,"In the Matter of: Petition for compliance of the Gujarat Electricity Regulatory Commission (Procurement of Energy from Renewable Sources) Regulations, 2010 and its subsequent amendments notified by the Commission for compliance of RPO for FY 2019–20.",MPSEZ RPO Compliance Order 2019-20,,12 May 2022,2022,"MPSEZ Utilities Limited (MUL),",,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2012-13,https://drive.google.com/file/d/1crP57rNAVhJkiALpkqS2fegehmPhuZEH/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2012-13,,214,Petition No. 1307 of 2013,"In the matter of: Petition under GERC (Procurement of Energy from Renewable Sources),
Regulations, 2003 for waiver of the shortfall in meeting of RPPO in case of four
Distribution Companies of GUVNL for FY 2012-13.",GUVNL RPO Compliance Order 2012-13,,8 Aug 2013,2013,Gujarat Urja Vikas Nigam Ltd (GUNVL),"Indian Wind Energy Association., Indian Wind Power Association.",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2014-15,https://drive.google.com/file/d/1bjraJrgZJ1r55Azm4l_4jkGjKWoC-u5e/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2014-15,,285,Petition No. 1518 of 2015,"In the matter of: Petition under GERC (Procurement of Energy from Renewable Sources), Regulations, 2010 and (its First Amendment) Regulations, 2014 for revision of targets of Renewable Purchase Obligation (RPO) in case of four subsidiary distribution companies of GUVNL for FY 2014-15.",GUVNL RPO Compliance Order 2014-15,,31 Dec 2016,2016,Gujarat Urja Vikas Nigam Ltd (GUNVL),,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2015-16,https://drive.google.com/file/d/19sNZ_TSiYJgMTRlAOjUooWIYWQByOq4u/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2015-16,,288,Petition No. 1604 of 2016,"In the matter of: Petition under the GERC (Procurement of Energy from Renewable Sources), Regulations, 2010 read with (First Amendment) Regulations, 2014 for revision in Renewable Power Purchase Obligation (RPO) in case of four subsidiary distribution companies of GUVNL for FY 2015 - 16.",GUVNL RPO Compliance Order 2015-16,,26 Dec 2019,2019,Gujarat Urja Vikas Nigam Ltd (GUNVL),,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,ASK,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/11iJ8vby7J0yMW4wOiN_pjxGFZRasMiTo/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2016-17,,279,Petition No.1688 of 2017,"In the Matter of: Petition under GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and its (First Amendment) Regulations, 2014 for revision in Renewable Power Purchase Obligation (RPO) in case of Four Subsidiary Distribution Companies of GUVNL for FY 2016-17.",GUVNL RPO Compliance Order 2016-17,,6 May 2020,2020,"Gujarat Urja Vikas Nigam Limited,",,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/172XNnQmFQSxTZbn2Ugwe-rn5yHi2CLRW/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2016-17,,330,Petition No. 1713 /2018,"In the Matter of: Monitoring of Compliance of Renewable Purchase Obligation by distribution licensees for the FY 2016-17 under the GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and Gujarat Electricity Regulatory Commission (Procurement of Energy from Renewable Sources) (First Amendment)
Regulations, 2014.",GUVNL RPO Compliance Order 2016-17,,9 Jun 2020,2020,,"DPT,JIL,AIL, GIFT,GEDA","Shri Vishnubhai Desai, Indian Wind Energy Association.",,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2017-18,https://drive.google.com/file/d/1o3wyVKNadrrPVHftDo8L_UFINz6gqmxj/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2017-18,,240,Petition No. 1872/2020.,"In the Matter of: Monitoring of compliance of Renewable Purchase Obligation by distribution licensee for the FY 2017- 18 under the GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and subsequent
amendments made thereto.",GUVNL RPO Compliance Order 2017-18,,9 Oct 2020,2020,,"Gujarat Urja Vikas Nigam Limited, Torrent Power Limited (Dahej), Deendayal Port Trust, GIFT Power Company Limited, Gujarat Energy Development Agency",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2018-19,https://drive.google.com/file/d/1YQNlA_Hvt4mwpTJKM3Q6d1zI4sDhqkkw/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2018-19,,240,Petition No. 1847 of 2019.,"In the Matter of: Monitoring of compliance of Renewable Purchase Obligation by distribution licensee for the FY 2018- 19 under the GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and subsequent amendments made thereto.",GUVNL RPO Compliance Order 2018-19,,4 May 2022,2022,,"MPSEZ Utilities Pvt. Limited, M/s. Aspen Park Infra Vadodara Private Limited, Jubilant Infrastructure Limited, GIFT Power Company Limited, Deendayal Port Trust, Gujarat Energy Development Agency",,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,ASK,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2018-19,https://drive.google.com/file/d/1B0cizrA-Ldq_Ekl0k01BSvY5YnnRIPri/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2018-19,,280,Petition No. 1808 of 2019,"In the Matter of: Petition under GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and its (Second Amendment) Regulations, 2018 for revision in Renewable Power Purchase Obligation (RPO) in case of Four
Subsidiary Distribution Companies of GUVNL for FY 2018-19.",GUVNL RPO Compliance Order 2018-19,,21 Apr 2022,2022,,Gujarat Urja Vikas Nigam Limited,,,Order,RPO,RPO Compliance,Active,GERC,Commission,,,pdf,,,
,,,Gujarat,GJ,GUVNL,GJ-GERC-GUVNL-RPO-Compliance-Order-2019-20,https://drive.google.com/file/d/1U7EP0euBkUku5KLwDfKYg9ERfRrWvEi3/view?usp=drive_link,Parent,GJ-GERC-GUVNL-RPO-Compliance-Order-2019-20,,280,Petition No. 1922 of 2021,"In the Matter of: Petition under GERC (Procurement of Energy from Renewable Sources) Regulations, 2010 and its (Second Amendment) Regulations, 2018 for revision in Renewable Power Purchase Obligation (RPO) in case of Four
Subsidiary Distribution Companies of GUVNL for FY 2019-20.",GUVNL RPO Compliance Order 2019-20,,9 May 2022,2022,Gujarat Urja Vikas Nigam Limited,,,,,,,,,,,,,,,
,,ASK,Madhya Pradesh,MP,MPPMCL,MP-MPERC-MPPMCL-RPO-Compliance-Order-,https://drive.google.com/file/d/1pg9tgqm_Yx-chvazbBo7e2hM9ETd5vNw/view?usp=drive_link,,,,0,,,,,,,,,,,,,,,,,,,,,,
,,,Madhya Pradesh,MP,MPPMCL,MP-MPERC-MPPMCL-RPO-Compliance-Order-2011-13,https://drive.google.com/file/d/1DyFrIxVD0r4mK7egIIU2VOHUQiiI6n-c/view?usp=drive_link,Parent,MP-MPERC-MPPMCL-RPO-Compliance-Order-2011-13,,139,Petition No. 35/2013,In the matter of fulfillment of solar RPO by obligated entities for FY 2011-12 & FY 2012-13 and punishment for non-fulfillment of the same.,MPPMCL RPO Compliance Order 2011-13,,20 Nov 2013,2013,M/s M&B Switchgears Limited,"M.P.Power Management Co. Ltd., M.P. Madhya Kshetra Vidyut Vitaran Co. Ltd.,Bhopal, M.P. Poorv Kshetra Vidyut Vitaran Co. Ltd., Jabalpur,M.P. Pashchim Kshetra Vidyut Vitaran Co. Ltd., Indore, All Open Access Customers in the State of MP,All Captive Power Consumers in the State of MP.",,,Order,RPO,RPO Compliance,Active,MPERC,Commission,,,pdf,,,
,,ASK,Madhya Pradesh,MP,MPPMCL,Copy of MP-MPPMCL-2011-13-21082012,,,,,0,,,,,,,,,,,,,,,,,,,,,,
,,,Madhya Pradesh,MP,MPPMCL,MP-MPERC-MPPMCL-RPO-Compliance-Order-2015-16,https://drive.google.com/file/d/1ImGIfporUQUYDahzxYWj9kh6Hg9i0stw/view?usp=drive_link,Parent,MP-MPERC-MPPMCL-RPO-Compliance-Order-2015-16,,100,Petition No. 43/2015,In the matter of non-compliance of the Renewable Purchase Obligations by the Distribution Licensees.,MPPMCL RPO Compliance Order 2015-16,,6 Sep 2016,2016,MPERC,"M.P. Power Management Co. Ltd., M/s Green Energy Association,",,,Order,RPO,RPO Compliance,Active,MPERC,Commission,,,pdf,,,
,,,Madhya Pradesh,MP,MPPMCL,MP-MPERC-MPPMCL-RPO-Compliance-Order-2016-17,https://drive.google.com/file/d/1_YUkFdATmOO2xWwlSaN_RHAkzvBulbHH/view?usp=drive_link,Parent,MP-MPERC-MPPMCL-RPO-Compliance-Order-2016-17,,65,Petition No. 59/2016,In the matter of compliance of the Renewable Purchase Obligations,MPPMCL RPO Compliance Order 2016-17,,26 Apr 2017,2017,MPERC,M.P. Power Management Co. Ltd.,,,Order,RPO,RPO Compliance,Active,MPERC,Commission,,,pdf,,,
,,,Madhya Pradesh,MP,MPPMCL,MP-MPERC-MPPMCL-RPO-Compliance-Order-2020-21,https://drive.google.com/file/d/1Gem0k19OLfpuBURuqGubmrhaf3j4LZ4d/view?usp=drive_link,Parent,MP-MPERC-MPPMCL-RPO-Compliance-Order-2020-21,,94,,In the matter of fulfillment of Renewable Purchase Obligations (RPO) for FY 2020-21 by MPPMCL.,MPPMCL RPO Compliance Order 2020-21,,23 Dec 2021,2021,,,,,Order,RPO,RPO Compliance,Active,MPERC,Commission,,,pdf,,,
,,,Madhya Pradesh,MP,MPPMCL,MP-MPERC-MPPMCL-RPO-Compliance-Order-2021-22,https://drive.google.com/file/d/1YBvC6pVSN663kGcAUM8aXM2si1ZpJqdw/view?usp=drive_link,Parent,MP-MPERC-MPPMCL-RPO-Compliance-Order-2021-22,,93,,In the matter of fulfillment of Renewable Purchase Obligations (RPO) for FY 2021-22by MPPMCL.,MPPMCL RPO Compliance Order 2021-22,,2 Mar 2023,2023,,,,,Order,RPO,RPO Compliance,Active,MPERC,Commission,,,pdf,,,
,,,Rajasthan,RJ,RUVNL,RJ-RERC-RUVNL-RPO-Compliance-Order-2007-17,https://drive.google.com/file/d/1WzuZ-y1FitntGWpQThKunMJtcuEbP802/view?usp=drive_link,Parent,RJ-RERC-RUVNL-RPO-Compliance-Order-2007-17,,457,Petition No. RERC-867/16,"In the matter of petition filed by Rajasthan Renewable Energy Corporation Ltd. under Section 86 (1) (e) and Section 142 of the Electricity Act, 2003 read with Regulation 5 of RERC (Renewable Purchase Obligation) Regulations, 2007 and Regulation 7 & 9 of RERC (Renewable Energy Certificate and Renewable Purchase Obligation Compliance Framework) Regulations, 2010 seeking directions against Discoms for non compliance of Renewable Energy Purchase
Obligation.",RUVNL RPO Compliance Order 2007-17,,14 Nov 2017,2017,Rajasthan Renewable Energy Corporation Ltd.,"1. Jaipur Vidyut Vitran Nigam Ltd.,Ajmer Vidyut Vitran Nigam Ltd., Jodhpur Vidyut Vitran Nigam Ltd.",,,Order,RPO,RPO Compliance,Active,RERC,Commission,,,pdf,,,
,,,Rajasthan,RJ,RUVNL,RJ-RERC-RUVNL-RPO-Compliance-Order-23122021,https://drive.google.com/file/d/15no3cf54QXi_KmvJ6aKg1l_p9VHb2hd1/view?usp=drive_link,Parent,RJ-RERC-RUVNL-RPO-Compliance-Order-23122021,,340,Petition No. RERC/1939/21,"Petition filed under regulation 9(2) of the RERC (Renewable Energy Certificate and RPO
Compliance Framework) Regulations, 2010 read with Section 86(1) (e) and 86 (1) (f) of
the Electricity Act, 2003 to waive off the shortfall of the Renewable Purchase Obligations (RPO) ought to be complied by the Discoms, accruing from the year 2011-2012.",RUVNL RPO Compliance Order 23122021,,25 Nov 2021,2021,Rajasthan Urja Vikas Nigam Ltd.,Rajasthan Renewable Energy Corporation Ltd.,,,Order,RPO,RPO Compliance,Active,RERC,Commission,,,pdf,,,
,,,Rajasthan,RJ,RUVNL,RJ-RERC-RUVNL-RPO-Compliance-Order-9102020,https://drive.google.com/file/d/1uIaUQ7Hwem9dSN0amhzGCGebwHhHVDHL/view?usp=drive_link,Parent,RJ-RERC-RUVNL-RPO-Compliance-Order-9102020,,175,Petition No. RERC-1507/19,"Petition under Section 86(1)(e) &142 of the Electricity Act, 2003 in the matter of non compliance of Renewable Energy Purchase Obligation by Discoms for FY 2015-16 to 2017-18.",RUVNL RPO Compliance Order 9102020,,9 Oct 2020,2020,Rajasthan Renewable Energy Corporation Ltd.,"Jaipur Vidyut Vitran Nigam Ltd., Ajmer Vidyut Vitran Nigam Ltd., Jodhpur Vidyut Vitran Nigam Ltd.,Rajasthan Urja Vikas Nigam Ltd.,State Load Despatch Centre",,,Order,RPO,RPO Compliance,Active,RERC,Commission,,,pdf,,,
,,ASK,Uttar Pradesh,UP,UPPCL,UP-UPERC-UPCL-RPO-Compliance-Order-2010-18,https://drive.google.com/file/d/1wdMPMf1oBQFLFh-YhmCgz5JdgGZ5_y9L/view?usp=drive_link,Parent,UP-UPERC-UPCL-RPO-Compliance-Order-2010-18,,90,,In the matter of Suo-Moto Proceedings regarding meeting RPO targets by obligated entities.,UPCL RPO Compliance Order 2010-18,,25 Apr 2019,2019,,"Managing Director, UP Power Corporation Ltd., Managing Director, Madhyanchal Vidyut Vitran Nigam Ltd.,Managing Director, Purvanchal Vidyut Vitran Nigam Ltd., Managing Director, Paschimanchal Vidyut Vitran Nigam Ltd., Managing Director, Dakshinanchal Vidyut Vitran Nigam Ltd.,Managing Director, Kanpur Electricity Supply Co. Ltd.,Managing Director & CEO, Noida Power Company Ltd.,The Director, Uttar Pradesh New and Renewable Energy Development Agency (UPNEDA).",,,Order,RPO,RPO Compliance,Active,UPERC,Commission,,,pdf,,,
,,,Uttar Pradesh,UP,UPCL,UP-UPERC-UPCL-RPO-Compliance-Order-16062021,https://drive.google.com/file/d/1JDcwPz0S8WGWfbO5IkFM7nZ5e8QXIu4v/view?usp=drive_link,Parent,UP-UPERC-UPCL-RPO-Compliance-Order-16062021,,250,Petition No 1565 of 2020,"seeking relaxation of Regulation 7 regarding implementation of the RPO Regulatory Fund 
as mandated by UPERC in its Order dated 30.12.2019, in the matter pertaining to Suo-Moto
proceedings regarding meeting of RPO targets by the obligated entities.

",UPCL RPO Compliance Order 16062021,,16 Jun 2021,2021,Uttarakhand Power Corporation Limited,,,,Order,RPO,RPO Compliance,Active,UPERC,Commission,,,pdf,,,
,,ASK- Check Petition name Introduction,Uttar Pradesh,UP,UPCL,UP-UPERC-UPCL-RPO-Compliance-Order-2021-22,https://drive.google.com/file/d/1dMlxj3XeMCkY4NvlpHdoHpHLMQ6qz0lq/view?usp=drive_link,Parent,UP-UPERC-UPCL-RPO-Compliance-Order-2021-22,,154,"Petition No. 1948 / 2023, 1945 / 2023, 1947 / 2023, 1949 / 2023 and 1946 / 2023","TRUING UP OF TARIFF FOR FY 2021-22, ANNUAL PERFORMANCE REVIEW (APR) FOR FY 2022-23 AND APPROVAL OF AGGREGATE REVENUE REQUIREMENT AND TARIFF FOR FY 2023-24",UPCL RPO Compliance Order 2021-22,,24 May 2023,2023,,,,,Order,RPO,RPO Compliance,Active,UPERC,Commission,,,pdf,,,
,,ASK- Check date once,Uttar Pradesh,UP,UPCL,UP-UPERC-UPCL-RPO-Compliance-Order-30122019,https://drive.google.com/file/d/1shW1RnvNXykhi0ZPNxAfktbit7aEqaym/view?usp=drive_link,Parent,UP-UPERC-UPCL-RPO-Compliance-Order-30122019,,88,,"In matter of:-Suo-moto Proceedings regarding meeting RPO targets by obligated entities.
",UPCL RPO Compliance Order 30122019,,30 Dec 2019,2019,,"Managing Director, UP Power Corporation Ltd.,Purvanchal Vidyut Vitran Nigam Ltd.,
Managing Director, Paschimanchal Vidyut Vitran Nigam Limited., Victoria Park, Meerut.,
Managing Director, Dakshinanchal Vidyut Vitran Nigam Limited.,
Managing Director, Kanpur Electricity Supply Co.Ltd., Civil Lines, KESA House, Kanpur.,
Managing Director & CEO, Noida Power Company Ltd.,
The Director, Uttar Pradesh New and Renewable Energy Development Agency (UPNEDA).",,,Order,RPO,RPO Compliance,Active,UPERC,Commission,,,pdf,,,
,,,Uttar Pradesh,UP,UPCL,UP-UPERC-UPCL-RPO-Compliance-Order-2022-23,,Parent,UP-UPERC-UPCL-RPO-Compliance-Order-2022-23,,180,,"In the matter Of:- TRUING UP OF TARIFF FOR FY 2022-23, ANNUAL PERFORMANCE REVIEW (APR) FOR FY
2023-24 AND APPROVAL OF AGGREGATE REVENUE REQUIREMENT (ARR) AND TARIFF FOR
FY 2024-25.",UPCL RPO Compliance Order 2022-23,,10 Oct 2024,2024,,,,,Order,RPO,RPO Compliance,Active,UPERC,Commission,,,pdf,,,
,,,Uttarakhand,UK,UPCL,UK-UKERC-UPCL-RPO-Compliance-Order-19122012,https://drive.google.com/file/d/1tluQzn7tLM391V3OC58urxQgOQ9-77yk/view?usp=drive_link,Parent,UK-UKERC-UPCL-RPO-Compliance-Order-19122012,,471,Petition No. 18 of 2012,"In the matter of: Suo-moto proceedings initiated by the Commission for non-compliance by UPCL under UERC (Tariff and Other Terms for Supply of Electricity from non- conventional and Renewable Energy Sources) Regulations, 2010 and UERC (Compliance of Renewable Purchase Obligation) Regulations, 2010 and also on the Petition filed by UPCL for revision of Renewable Purchase Obligation due to difficulties faced in procurement of
power from renewable power producers by it.",UPCL RPO Compliance Order 19122012,,19 Dec 2012,2012,,,,,Order,RPO,RPO Compliance,Active,UERC,Commission,,,pdf,,,
,,,Uttarakhand,UK,UPCL,UK-UKERC-UPCL-RPO-Compliance-Order-11092013,https://drive.google.com/file/d/1YERLwZ3hZ0iqvQ0J7JeZ53ZsCxAV1sXM/view?usp=drive_link,Parent,UK-UKERC-UPCL-RPO-Compliance-Order-11092013,,299,,"In the matter of: Suo-moto proceedings initiated by the Commission for non-compliance by UPCL under
UERC (Tariff and Other Terms for Supply of Electricity from non- conventional and Renewable Energy Sources) Regulations, 2010 and UERC (Compliance of Renewable Purchase Obligation) Regulations, 2010.",UPCL RPO Compliance Order 11092013,,11 Sep 2013,2013,,Uttarakhand Power Corporation Limited,,,Order,RPO,RPO Compliance,Active,UERC,Commission,,,pdf,,,
,,,Uttarakhand,UK,UPCL,UK-UKERC-UPCL-RPO-Compliance-Order-12092014,https://drive.google.com/file/d/107BmHEy_GvJtLm6Fy0Wv0ZT45SEGfzru/view?usp=drive_link,Parent,UK-UKERC-UPCL-RPO-Compliance-Order-12092014,,206,Petition No. 14 of 2014,"In the matter of: Petition seeking carry forward of Renewable Purchase Obligation for FY 2012-13 and FY 2013-14 as
per the provisions of UERC (Compliance of Renewable Purchase Obligation) Regulations, 2010.",UPCL RPO Compliance Order 12092014,,12 Sep 2014,2014,Uttarakhand Power Corporation Ltd.,,,,Order,RPO,RPO Compliance,Active,UERC,Commission,,,pdf,,,
,,,Uttarakhand,UK,UPCL,UK-UKERC-UPCL-RPO-Compliance-Order-20062016,https://drive.google.com/file/d/13UZwgOr7S5bSTIAzDCL3JxdrzKSjHu7m/view?usp=drive_link,Parent,UK-UKERC-UPCL-RPO-Compliance-Order-20062016,,381,Petition No. 50 of 2015 And Petition No. 21 of 2016,"In the matter of: Petition seeking carry forward of Renewable Purchase Obligation for FY 2014-15 amounting to
526.8 MU (Non-Solar) and 2.5 MU (Solar) AND Petition seeking carry forward of Renewable Purchase Obligation for FY 2015-16 amounting to 699.6 MU (Non-Solar) and 8.1 MU (Solar), as per the provisions of UERC (Compliance of
Renewable Purchase Obligation) Regulations, 2010.",UPCL RPO Compliance Order 20062016,,20 Jun 2016,2016,Uttarakhand Power Corporation Ltd.,Uttarakhand Renewable Energy Development Agency,,,Order,RPO,RPO Compliance,Active,UERC,Commission,,,pdf,,,
,,,Uttarakhand,UK,UPCL,UK-UKERC-UPCL-RPO-Compliance-Order-05102016,https://drive.google.com/file/d/1SkeviAzejjOI97iWXOsVAPlBXWSjJghR/view?usp=drive_link,Parent,UK-UKERC-UPCL-RPO-Compliance-Order-05102016,,235,,"In the matter of: Suo moto proceedings initiated by the Commission against non-compliance by UPCL of the
Commission’s Order dated 20.06.2016 for procurement of non-solar RECs equivalent to 7.50% of unmet non-solar RPO up to FY 2015-16.",UPCL RPO Compliance Order 05102016,,5 Oct 2016,2016,,Uttarakhand Power Corporation Ltd.,,,Order,RPO,RPO Compliance,Active,UERC,Commission,,,pdf,,,
